Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCT54,OUT046,1748.3575100000003
DRD25,OUT017,1833.8795199999997
DRE01,OUT045,3634.66878
FDJ12,OUT010,308.03237
NCZ05,OUT049,2016.3420099999996
DRB25,OUT019,212.65652
NCC31,OUT045,2502.4758800000004
FDM16,OUT045,1528.41048
DRG11,OUT049,2075.5316299999995
FDV24,OUT027,2926.59048
FDV43,OUT046,1547.75197
FDG05,OUT018,1935.0478300000002
FDV23,OUT010,401.34424
FDI58,OUT018,1735.3411199999998
FDQ11,OUT017,2852.91971
FDC05,OUT027,4216.97746
FDF40,OUT013,3598.0830700000006
FDU02,OUT018,2556.5721299999996
FDT32,OUT013,2686.3698400000003
NCF06,OUT017,3607.4375599999994
FDT46,OUT013,1916.6384600000001
FDR58,OUT010,384.83240000000006
FDY04,OUT046,2046.8023600000001
FDT58,OUT045,2557.2712199999996
FDE46,OUT049,2137.65077
DRH11,OUT017,1814.0719699999997
DRI51,OUT046,2098.8013399999995
FDC35,OUT017,2725.91836
FDP45,OUT035,3210.5208900000002
FDC45,OUT017,3178.0964299999996
FDU01,OUT045,2608.57111
FDJ53,OUT010,355.50391
FDJ46,OUT017,3641.85942
FDX07,OUT013,2635.30298
NCI30,OUT049,3284.65772
FDE47,OUT027,3578.97461
FDV48,OUT045,1696.55827
FDN16,OUT019,247.54443999999998
FDM52,OUT013,2255.7303999999995
FDA32,OUT027,6306.22457
FDH05,OUT017,2951.19179
FDW25,OUT010,242.65081
FDQ09,OUT046,2239.35172
NCM17,OUT010,330.53641000000005
DRM59,OUT046,2212.4533999999994
FDV47,OUT027,2546.71829
DRE15,OUT035,1747.4919699999998
FDS25,OUT010,205.39929999999998
NCZ05,OUT018,1331.86632
NCV05,OUT019,396.75021999999996
DRM37,OUT046,2318.1491499999997
FDV58,OUT027,4665.194020000001
FDN22,OUT027,4630.83874
NCO06,OUT049,1989.87646
FDT56,OUT019,322.38036
FDM02,OUT013,1966.1074
FDA09,OUT046,2466.62255
NCC06,OUT035,2463.9260600000002
NCL54,OUT049,3354.3004
NCB55,OUT017,1449.08041
FDB12,OUT017,1918.6691500000004
NCA54,OUT049,2976.858379999999
NCS38,OUT049,2388.99027
FDC02,OUT049,2235.1571799999997
FDK44,OUT019,297.2797
FDE16,OUT035,2404.03735
NCS05,OUT035,2371.6794700000005
FDZ59,OUT045,3164.7138499999996
FDI20,OUT017,3727.2149799999997
FDQ14,OUT046,1975.66163
FDF53,OUT017,3016.1072900000004
FDW25,OUT017,1738.60354
NCQ43,OUT010,291.45394999999996
FDX52,OUT013,2733.90796
FDE28,OUT045,3196.2727700000005
FDN15,OUT017,2150.50071
FDO28,OUT017,1825.6901799999996
FDQ33,OUT045,2866.83493
FDM22,OUT010,291.68697999999995
FDJ03,OUT017,1308.33029
FDI16,OUT045,1326.44005
FDI09,OUT027,5605.33691
FDX55,OUT013,3350.13915
FDS23,OUT027,4115.84244
DRC12,OUT045,2859.7441599999997
FDH41,OUT049,2724.75321
FDN01,OUT013,2419.75023
FDV55,OUT045,2447.4807999999994
NCJ19,OUT013,1705.74631
NCY29,OUT010,278.87033
FDP03,OUT018,2351.77205
FDZ52,OUT045,1455.2057699999998
FDH31,OUT010,357.26827999999995
FDQ19,OUT018,2173.20449
FDS15,OUT035,2472.61475
FDN32,OUT017,3171.9377799999997
FDH32,OUT049,1686.5712699999997
FDF33,OUT017,2025.6632099999995
FDJ22,OUT046,2504.43999
FDG56,OUT010,188.65443000000002
FDC05,OUT046,2535.9989100000003
FDK09,OUT013,3488.39252
NCV29,OUT045,2616.99348
NCC43,OUT019,387.96166
NCA42,OUT049,2907.2156999999997
FDC10,OUT046,2019.00521
FDC16,OUT013,2563.1968399999996
NCL17,OUT013,1634.03965
FDA51,OUT035,2580.84054
FDW01,OUT017,2889.50542
NCF30,OUT045,2443.78561
FDN49,OUT013,1180.33024
FDY20,OUT045,1536.6331100000002
FDC15,OUT045,2270.27813
FDY24,OUT046,2224.03832
NCG43,OUT017,1599.55121
FDA48,OUT013,2593.8569300000004
NCF55,OUT017,1116.4800199999997
FDL38,OUT049,2289.55304
NCQ29,OUT018,2247.6076399999997
FDC34,OUT017,2473.31384
FDP36,OUT027,3930.01766
FDN50,OUT010,195.21256
FDO23,OUT049,1623.45343
FDT56,OUT013,1897.79632
FDT13,OUT027,4169.63908
FDZ03,OUT013,2732.5430699999997
FDQ03,OUT010,455.04101
FDU44,OUT045,2182.4924
FDD03,OUT049,3214.51569
NCH30,OUT013,1992.43979
FDS60,OUT010,281.03418
FDG08,OUT046,2679.71184
FDX38,OUT017,1363.9245899999999
FDD22,OUT017,1769.13047
FDW51,OUT013,2434.63086
FDL09,OUT017,2565.26082
FDZ60,OUT045,1487.1974599999999
NCH07,OUT046,2030.7565800000004
NCQ41,OUT049,2435.9624599999997
FDW04,OUT049,2362.02537
FDI08,OUT027,6535.426219999999
FDR19,OUT019,336.72835
FDV13,OUT046,2042.20834
FDB52,OUT017,3541.68981
FDZ48,OUT027,2808.1779500000002
NCO14,OUT049,1707.27765
FDZ50,OUT013,2630.34277
FDN27,OUT019,315.12314000000003
FDQ60,OUT013,2088.6811800000005
FDR49,OUT017,1677.5829700000002
DRJ35,OUT027,2809.6094200000002
DRI49,OUT017,1208.89306
FDB47,OUT017,3683.238889999999
FDP37,OUT010,361.59597999999994
FDR26,OUT049,2359.06256
FDY31,OUT019,341.78843
FDC11,OUT045,2436.09562
DRP47,OUT035,2806.77977
NCY54,OUT018,2296.2110400000006
FDR27,OUT046,2603.5776099999994
FDQ21,OUT019,378.54059
NCQ29,OUT035,3088.5463299999997
FDJ02,OUT046,2210.8887700000005
FDE21,OUT018,1693.49559
FDM39,OUT046,1924.1952900000003
FDZ01,OUT017,1874.3268699999996
NCB19,OUT018,1989.47698
FDU03,OUT046,2683.9396700000007
FDP27,OUT049,2743.0959999999995
DRF01,OUT045,2831.18134
FDM03,OUT049,1836.64259
FDV01,OUT046,2210.8887700000005
FDS16,OUT046,2115.6460800000004
FDO45,OUT035,1865.40515
NCX06,OUT035,3209.5221900000006
FDP13,OUT046,2030.0242000000003
NCR38,OUT018,2881.04976
FDA01,OUT013,1966.1074
FDT26,OUT017,2505.77159
FDD44,OUT027,5571.847169999999
FDB26,OUT013,1966.1074
FDP45,OUT019,326.47502999999995
NCP55,OUT046,1826.5557199999998
FDT23,OUT017,2193.37823
FDO51,OUT045,1837.84103
FDA44,OUT046,1424.67884
NCJ31,OUT018,2198.3051499999997
FDX37,OUT045,1661.7369300000003
NCD18,OUT049,3310.6904999999997
FDN40,OUT027,3945.9302799999996
FDL33,OUT017,3069.0051
DRF48,OUT035,2283.0947800000004
FDW08,OUT035,2107.98938
FDX39,OUT018,2338.38947
FDB38,OUT049,2289.5530400000002
FDY46,OUT018,2553.94222
NCB06,OUT049,2285.39179
FDA34,OUT035,3898.09255
FDA35,OUT045,1956.4865900000004
FDQ07,OUT035,3189.81451
FDU32,OUT045,1714.7013200000001
FDU26,OUT013,2529.0413
FDU13,OUT010,308.83133
FDO09,OUT035,3130.9577899999995
FDW03,OUT019,426.3117400000001
FDB38,OUT013,1966.1074
FDL26,OUT010,293.91740999999996
NCN43,OUT045,2148.5366
FDH08,OUT045,2752.2840399999995
NCC31,OUT019,334.16502
FDH14,OUT035,2241.0828
FDL40,OUT017,1556.5072399999997
FDD20,OUT035,2255.16447
NCV53,OUT035,3126.463640000001
FDD16,OUT045,1175.60306
FDP24,OUT035,1745.69431
FDQ25,OUT045,2884.64508
FDM38,OUT035,2288.12157
NCT18,OUT010,458.03711000000004
FDM34,OUT049,2149.0359500000004
DRH37,OUT010,271.9127199999999
NCE07,OUT013,2435.0636299999996
FDG12,OUT013,2031.3890900000001
FDB59,OUT010,517.09357
FDS10,OUT018,2314.85344
FDN21,OUT010,476.4797700000001
FDM02,OUT045,1292.08477
FDO44,OUT049,1887.2433899999996
NCN17,OUT017,2076.3971699999997
FDH16,OUT018,1492.8567600000001
FDL44,OUT046,1858.9135999999999
FDY47,OUT017,2293.3480999999997
DRI39,OUT046,1115.48132
NCX54,OUT018,1965.37502
FDE59,OUT046,1539.0299899999998
FDO46,OUT045,3184.15521
DRE13,OUT046,2025.89624
FDW14,OUT013,2396.97987
FDF35,OUT046,2080.92461
FDO50,OUT019,394.45321
DRF49,OUT017,1960.3149399999998
FDT60,OUT049,1712.33773
FDP38,OUT045,1368.18571
FDA31,OUT027,4920.7280599999995
FDY52,OUT010,347.94708
FDD03,OUT027,4875.81985
FDN52,OUT018,1485.4663799999998
FDU20,OUT010,263.75667
FDD22,OUT035,2377.9047
NCB55,OUT019,306.9338
FDN27,OUT045,2029.79117
FDD16,OUT013,1863.2413000000001
FDW48,OUT046,2036.2494300000003
DRN35,OUT045,1377.1407199999999
FDX25,OUT049,2009.4176899999998
DRD49,OUT049,2649.48452
FDE21,OUT019,309.2641
FDN44,OUT035,2809.3763900000004
DRC01,OUT049,903.12441
NCK30,OUT046,2535.1333699999996
FDU39,OUT013,1748.0246099999997
FDB49,OUT013,1935.6137600000002
FDS12,OUT045,1889.8733
FDR57,OUT018,2133.09004
FDX22,OUT027,4630.838740000001
FDC60,OUT013,1906.6181700000002
NCE42,OUT049,3380.4330499999996
NCK42,OUT049,3415.95348
DRE01,OUT017,3531.9691300000004
FDE57,OUT018,2122.13763
DRK59,OUT019,455.14088000000004
FDB10,OUT027,5340.2153499999995
FDQ25,OUT046,2094.8065400000005
FDY26,OUT017,3739.1660899999997
FDG28,OUT049,2635.26969
FDM14,OUT049,1623.0206600000001
NCH29,OUT049,2108.9547900000002
FDD48,OUT049,2093.7745500000005
FDC17,OUT045,3178.8621000000003
DRH49,OUT027,2536.0322
FDN44,OUT018,2530.13987
FDC29,OUT045,1791.4014799999998
DRK01,OUT019,236.75848000000005
FDD48,OUT017,2052.06218
FDB59,OUT013,2838.4718500000004
FDY45,OUT010,494.09018000000003
FDX60,OUT035,1387.6936500000002
FDT09,OUT010,327.17412
DRB24,OUT018,2489.35962
FDL13,OUT035,4310.55565
FDN16,OUT035,2115.51292
FDK57,OUT013,2740.26635
FDO22,OUT027,2649.8174200000003
FDC57,OUT010,267.11896
FDZ13,OUT027,3161.7843300000004
FDW27,OUT013,2187.35274
FDX10,OUT049,1450.3121399999998
FDY08,OUT018,2122.77014
FDA49,OUT017,1612.7007600000002
FDC32,OUT018,1575.4492500000001
FDO04,OUT035,1015.4115800000002
NCZ54,OUT013,2679.04604
FDY40,OUT045,1060.5528199999999
FDW36,OUT045,1551.0143899999998
FDE11,OUT017,2770.4270899999997
DRE37,OUT045,3179.26158
NCK19,OUT017,2891.2365
FDT19,OUT035,2774.9878200000003
FDE56,OUT045,1335.6946699999999
FDZ57,OUT010,321.5814
FDB35,OUT035,1905.0868300000002
FDF09,OUT010,309.46384
FDO34,OUT046,2448.37963
FDA55,OUT046,3110.3179900000005
NCM18,OUT035,1754.2165499999999
FDJ20,OUT019,322.38036
DRQ35,OUT019,288.29139999999995
FDG02,OUT013,2837.50644
NCU29,OUT018,1586.6346899999999
FDL27,OUT027,3701.21549
NCA54,OUT035,3340.0189899999996
FDJ32,OUT035,1685.3395400000002
FDB21,OUT019,312.16033000000004
FDR46,OUT035,3052.09378
FDZ32,OUT046,2157.0255500000003
DRF36,OUT017,2875.5902
NCU54,OUT017,3207.1253100000004
NCI31,OUT017,1764.83606
DRA59,OUT035,2527.9094400000004
NCC55,OUT045,2234.5579599999996
FDE44,OUT018,1094.7416500000002
NCN26,OUT018,1964.9089600000002
FDC11,OUT049,1878.2550899999999
FDV24,OUT035,1713.46959
FDR40,OUT019,263.25732000000005
NCQ17,OUT049,2431.43502
FDC46,OUT045,2969.0352300000004
NCM18,OUT046,1316.48634
FDK16,OUT046,1815.2704100000003
FDI28,OUT017,1009.48596
FDS11,OUT018,2584.0696700000003
DRD13,OUT046,1770.6285199999998
FDL36,OUT035,1692.7299199999998
FDI27,OUT013,2357.86412
FDJ53,OUT019,288.45784999999995
FDS44,OUT045,4138.113450000001
FDE28,OUT046,3501.0760099999998
FDQ33,OUT018,2418.75153
FDB37,OUT017,3169.90709
FDQ31,OUT045,1797.6599999999999
NCQ05,OUT046,2636.5679999999998
FDE10,OUT013,1913.1763000000003
FDF38,OUT017,1260.89204
FDE50,OUT019,425.64594
DRG37,OUT010,308.93119999999993
NCH06,OUT049,3771.99003
FDY14,OUT045,3958.414030000001
FDO27,OUT017,2035.7833699999996
FDQ19,OUT049,3372.04397
FDZ26,OUT019,441.55856000000006
FDN51,OUT013,2505.4054
FDK20,OUT035,2037.38129
FDD40,OUT018,2225.36992
DRI25,OUT018,2098.90121
FDH56,OUT017,1753.8170699999998
FDI36,OUT027,3930.0176600000004
DRH11,OUT018,1940.77371
NCV18,OUT017,2234.55796
DRI01,OUT049,2684.23928
DRE48,OUT049,2914.9722699999998
FDS51,OUT035,1901.5248
FDM38,OUT017,1532.2388300000002
FDB60,OUT027,2957.0841199999995
FDY58,OUT035,4298.837570000001
FDY22,OUT045,2531.77108
FDF11,OUT027,6338.18297
FDZ51,OUT035,2414.75673
FDQ45,OUT017,2769.02891
FDF17,OUT035,2385.6945600000004
NCF31,OUT027,4087.54594
FDA37,OUT013,1966.1073999999996
FDO51,OUT046,2090.67858
FDF34,OUT013,2973.2630599999998
FDD57,OUT018,1584.10465
FDO37,OUT046,3138.6810699999996
FDR49,OUT049,1591.09555
FDS39,OUT049,1970.93445
FDI48,OUT027,3930.0176600000004
DRM35,OUT049,2166.7129400000003
FDV57,OUT035,2995.36762
FDZ55,OUT013,2911.6099799999997
FDI28,OUT035,1589.46434
FDS21,OUT045,1454.30694
FDT34,OUT013,2363.9894799999997
DRI25,OUT035,2142.34466
FDT47,OUT010,262.99100000000004
DRH39,OUT045,1311.15994
NCD54,OUT045,2260.42429
FDU16,OUT027,3087.78066
NCW29,OUT045,2266.84926
FDV25,OUT027,4169.63908
FDM56,OUT035,2298.3083100000003
FDZ04,OUT027,2332.4971400000004
FDG59,OUT019,125.53659
FDI56,OUT045,1561.6671900000001
FDS33,OUT035,1922.2644699999996
FDC23,OUT049,2755.28014
FDT11,OUT049,2838.50514
FDG17,OUT045,3482.3337400000005
FDZ44,OUT045,1756.3803999999996
FDJ52,OUT013,2559.06888
DRI23,OUT046,2145.40734
DRE15,OUT010,329.00507000000005
NCF07,OUT013,1698.2893499999998
NCR29,OUT049,1801.5216399999997
FDE44,OUT019,298.44485000000003
FDT23,OUT035,1998.5318599999998
NCG06,OUT017,3225.5679700000005
NCU41,OUT010,340.22380000000004
FDH46,OUT017,1653.08153
FDV31,OUT013,3115.7109699999996
NCT41,OUT027,3897.9926800000003
FDE22,OUT027,4067.938130000001
FDC26,OUT045,1530.47446
DRF51,OUT017,1249.10738
NCY53,OUT019,395.21887999999996
FDY21,OUT017,3255.59555
FDL27,OUT013,1590.4963299999997
FDZ34,OUT049,3108.22072
NCF43,OUT010,326.87451
FDC21,OUT035,1837.67458
FDL26,OUT013,2378.50392
FDT25,OUT010,239.95432
NCR30,OUT046,1539.0965700000002
DRL23,OUT019,293.78425000000004
NCR05,OUT049,2516.4576800000004
NCE19,OUT018,1626.3829500000002
FDY07,OUT035,1529.10957
FDB10,OUT017,4356.02979
FDP57,OUT013,2238.7857900000004
FDU48,OUT019,229.26823000000005
FDH48,OUT035,1352.2398
FDO33,OUT035,2659.4049399999994
NCU29,OUT045,2351.90521
FDW35,OUT046,1902.62337
FDH05,OUT010,334.66436999999996
FDP26,OUT049,2021.3355099999997
DRG27,OUT035,1779.3837900000003
FDQ33,OUT046,2479.37262
FDH20,OUT010,243.74938000000003
FDV14,OUT046,1558.03858
DRD01,OUT046,1253.0688899999998
NCI17,OUT049,2013.9451299999996
FDF39,OUT010,479.14297
FDX37,OUT046,2082.78885
NCX17,OUT035,2981.21937
FDN03,OUT013,2477.5749600000004
NCS41,OUT010,340.2238
FDH34,OUT045,3433.1644100000003
NCX53,OUT018,2012.0808900000004
FDY31,OUT046,2775.55375
FDD20,OUT017,2513.9276399999994
FDE51,OUT045,1354.33707
FDV27,OUT046,2346.64539
FDF16,OUT035,2205.7954
FDZ02,OUT049,2476.47639
NCK05,OUT045,1391.28897
FDM12,OUT027,3930.0176600000013
NCA05,OUT018,1685.50599
FDX33,OUT045,2192.87888
FDM25,OUT049,2570.92012
FDE41,OUT018,1485.46638
FDW14,OUT045,1351.50742
NCD30,OUT046,1643.59388
FDB23,OUT010,453.87586
FDF45,OUT046,2125.16702
FDW20,OUT017,2214.48409
FDF47,OUT045,2882.54781
NCR05,OUT019,445.71981000000005
DRB01,OUT046,2358.1637299999998
FDE36,OUT013,2213.4521
FDU56,OUT049,3073.9653100000005
FDB23,OUT049,3621.1197499999994
FDN48,OUT049,1923.9289699999997
FDS43,OUT013,3072.5338399999996
NCN05,OUT013,2201.53428
NCL53,OUT049,2518.58824
FDL56,OUT046,1631.80922
FDH17,OUT018,1590.5962000000002
FDP37,OUT046,1991.9071499999998
FDG09,OUT019,332.80012999999997
FDA55,OUT045,4026.492080000001
FDX31,OUT049,3330.56463
FDJ41,OUT045,3824.6215199999992
DRC24,OUT045,2289.1868499999996
FDQ21,OUT035,2711.8699800000004
NCT54,OUT045,1320.34798
FDH08,OUT049,2668.1602099999996
FDY38,OUT018,2380.5013200000003
DRM11,OUT010,387.22927999999996
FDG32,OUT049,2925.7915200000007
NCH18,OUT046,2756.61174
FDI20,OUT035,2987.51118
FDA33,OUT018,2244.8778600000005
FDN45,OUT013,3033.9507300000005
FDT45,OUT010,432.86987
FDR32,OUT035,3074.93072
FDA48,OUT017,2768.49627
FDN23,OUT017,2519.08759
NCR18,OUT035,1584.0047800000002
FDD45,OUT046,1943.33704
FDI22,OUT018,2496.2839400000003
FDT09,OUT013,2026.62862
DRC24,OUT027,3357.59611
FDT39,OUT046,2894.09944
FDX28,OUT045,1580.40946
FDA50,OUT018,1867.36926
FDT33,OUT027,4572.7144
FDQ60,OUT049,2392.41914
NCM19,OUT018,1544.09007
FDF40,OUT046,2513.9942199999996
NCI30,OUT035,3352.03668
FDK34,OUT049,3479.9368600000003
FDA38,OUT027,4775.28405
FDT02,OUT045,1109.78873
FDC11,OUT017,2374.5424099999996
FDD08,OUT046,1665.66515
NCS29,OUT046,2521.5510499999996
DRI03,OUT010,361.16321000000005
FDK48,OUT035,1399.57818
FDM52,OUT049,1944.4688999999998
FDP49,OUT035,1661.7036400000002
DRA24,OUT046,2527.50996
NCJ43,OUT049,3022.732
FDE11,OUT045,2541.42518
FDP01,OUT049,2095.73866
FDQ59,OUT018,1418.1207099999997
FDA43,OUT019,334.53121
FDL14,OUT017,2560.20074
FDV50,OUT010,331.86801
FDT01,OUT027,3906.2486000000004
NCC42,OUT035,2376.04046
FDO28,OUT046,1787.24023
FDD32,OUT019,332.80012999999997
FDV45,OUT035,4099.330599999999
NCW17,OUT019,403.84099
NCJ17,OUT027,2994.4355
NCF18,OUT049,2935.6120699999997
FDP01,OUT045,3377.3037899999995
FDH24,OUT045,2027.4941600000002
FDI38,OUT027,3720.889880000001
FDX03,OUT035,2373.04436
FDY28,OUT046,2588.33079
FDN34,OUT018,2347.5109300000004
FDJ02,OUT045,2322.0107900000003
FDW40,OUT019,340.12393
FDX03,OUT017,1343.81743
FDE17,OUT027,3926.5887899999993
FDT58,OUT046,2378.3707600000007
FDI38,OUT013,1966.1074
FDW22,OUT035,3128.89381
FDS15,OUT027,3789.9666300000004
NCX06,OUT013,3364.6203
DRK47,OUT035,2469.95155
FDC23,OUT027,4347.407679999999
FDM56,OUT010,305.50233
FDP21,OUT046,2423.6784500000003
FDP58,OUT046,2685.1714
FDA27,OUT019,500.08238
FDK41,OUT019,278.77046000000007
NCH42,OUT046,2509.50007
FDG29,OUT045,803.6206
FDW15,OUT018,2206.09501
FDD28,OUT018,1452.5092800000002
FDQ37,OUT049,2857.7467600000004
FDC23,OUT035,4106.12176
FDV13,OUT035,2241.0828
FDK33,OUT046,2563.5630300000003
FDO33,OUT013,2827.81905
FDN21,OUT017,2947.66305
NCW06,OUT027,5312.51807
FDI38,OUT035,2626.44784
FDC21,OUT027,3043.9377300000006
NCS05,OUT046,2431.36844
NCN53,OUT049,1800.5229399999996
FDV40,OUT010,303.37177
FDG60,OUT017,2414.0243500000006
NCY30,OUT027,4561.62883
FDM40,OUT045,1996.9672299999997
NCO30,OUT046,2404.4368299999996
FDK10,OUT046,2423.67845
FDM36,OUT045,2643.0928400000003
FDN10,OUT013,2451.7419199999995
FDM46,OUT018,1753.0181100000002
FDX50,OUT049,1776.6540099999997
FDP33,OUT045,3703.14631
FDO12,OUT045,2675.6504600000003
FDC28,OUT013,1793.3322999999996
FDO31,OUT045,1789.2709199999997
FDX45,OUT035,3046.00171
FDV21,OUT049,2573.01739
FDH04,OUT049,2292.04979
NCG54,OUT013,2886.40945
FDO13,OUT046,3034.1504700000005
FDA09,OUT027,4382.02928
FDC38,OUT017,2194.04403
NCO42,OUT046,2043.4733599999995
FDL45,OUT049,2583.9698000000003
NCK31,OUT013,1563.8310399999998
FDM39,OUT017,2549.9474199999995
FDC22,OUT010,624.3872399999999
FDF46,OUT046,1924.0621299999998
FDQ37,OUT045,2830.14935
FDH41,OUT010,382.43552000000005
FDQ04,OUT046,1633.57359
NCQ02,OUT027,5026.4571
FDJ57,OUT027,4563.2933299999995
NCE07,OUT049,2797.6915999999997
FDE56,OUT013,1874.8262200000001
FDI20,OUT049,2997.26515
FDK36,OUT018,1712.80379
FDP08,OUT027,4834.506960000001
FDF44,OUT017,2194.17719
NCU53,OUT017,2396.0144599999994
FDF47,OUT035,3733.5733699999996
FDS55,OUT010,322.2472
FDZ52,OUT010,330.60299
FDL04,OUT018,1847.29539
NCM26,OUT035,2286.1574599999994
FDX43,OUT049,1943.1040100000002
FDP52,OUT049,2606.54042
DRK49,OUT045,1394.7511299999999
FDE38,OUT013,2400.30887
DRF13,OUT035,2142.3446599999997
FDK41,OUT010,303.37177
FDJ04,OUT027,2904.3194699999995
FDZ44,OUT018,1611.16942
FDS11,OUT013,2741.2317599999997
FDA55,OUT049,3224.23637
NCW53,OUT046,2543.0563900000006
FDB49,OUT027,3930.0176600000004
FDD23,OUT017,3109.85193
NCV42,OUT045,1860.51152
NCZ29,OUT018,1500.74649
FDQ26,OUT013,2426.3749399999997
FDV08,OUT017,1066.04567
FDC53,OUT049,1453.84088
FDV58,OUT010,460.53386
NCP02,OUT019,254.86824000000007
DRI37,OUT045,1023.9005299999999
FDQ12,OUT049,2187.18629
FDE33,OUT046,2054.9916999999996
FDX27,OUT045,2306.4310699999996
FDM22,OUT017,969.2716399999999
NCH30,OUT019,270.78086
FDC04,OUT017,3584.26772
FDO38,OUT046,1834.47874
FDV52,OUT027,3271.44159
FDB32,OUT013,1767.66571
FDV43,OUT018,1266.9508200000002
FDI24,OUT018,1911.8779900000002
FDR40,OUT017,1567.8924200000001
FDW02,OUT049,2476.4763900000003
FDE44,OUT049,1445.21877
FDL38,OUT046,2062.4819500000003
NCT54,OUT010,283.66408999999993
DRJ39,OUT010,374.34605
FDW55,OUT049,3364.4205599999996
DRF13,OUT019,253.53664000000003
NCW17,OUT049,1994.6702200000004
FDP13,OUT035,2199.4370099999996
FDS08,OUT018,2685.30456
NCP17,OUT035,2143.1769099999997
NCO53,OUT035,2835.6422
FDH19,OUT045,2445.9161700000004
FDJ04,OUT017,2125.40005
FDG10,OUT049,1450.3121399999998
FDA40,OUT010,298.34498
FDI53,OUT045,2408.3650500000003
FDU09,OUT010,305.10285000000005
FDK60,OUT045,2000.0631999999998
FDR43,OUT017,1185.39032
FDW22,OUT017,3621.7855500000005
DRP47,OUT010,419.15439
DRG48,OUT010,323.14603000000005
FDA14,OUT035,2214.91686
FDU49,OUT013,1595.78944
FDK28,OUT045,3521.88226
FDT19,OUT046,2894.86511
NCQ42,OUT045,1771.0945800000002
FDD03,OUT045,3518.986029999999
NCM53,OUT013,1598.05316
NCX53,OUT045,2170.8076100000003
FDV14,OUT027,3709.6045700000004
NCZ54,OUT017,3203.9960500000007
FDB39,OUT013,1640.16501
DRC24,OUT046,1765.90134
FDY36,OUT013,1713.00353
FDN01,OUT035,3298.07359
DRH25,OUT046,1770.6285200000002
FDV08,OUT046,1892.9359800000002
NCP53,OUT049,2716.26426
FDU52,OUT010,340.85631
NCI42,OUT045,3145.6719700000003
FDZ14,OUT035,2635.03666
FDF11,OUT046,3711.4688100000008
FDQ13,OUT018,1639.03315
FDO32,OUT010,301.30779
DRJ37,OUT018,2499.4797799999997
FDY43,OUT046,1906.1854000000003
NCT41,OUT017,2475.8771700000007
NCV17,OUT045,1920.86629
FDM04,OUT027,3087.78066
DRB48,OUT018,951.8609700000001
FDM24,OUT013,2213.4521
FDT37,OUT049,2341.05267
NCO05,OUT010,334.5645
FDL13,OUT046,3379.06816
FDL15,OUT017,2181.4937
FDB11,OUT018,3237.71882
FDL14,OUT019,455.24074999999993
FDY10,OUT019,344.58479
FDJ40,OUT049,1918.4694100000002
NCW18,OUT046,2586.26681
NCY06,OUT013,2087.24971
DRE13,OUT018,1926.75862
FDA26,OUT045,3837.9375199999995
NCE19,OUT010,249.47526
FDE33,OUT035,2075.43176
DRL59,OUT027,2593.1578400000008
FDY07,OUT046,1558.9041200000001
FDF57,OUT018,2037.48116
FDM58,OUT035,1810.1104599999999
FDP26,OUT027,3709.6045700000004
FDY32,OUT046,2965.40662
FDD51,OUT010,318.41885
FDU22,OUT018,2034.2520300000003
FDZ49,OUT018,2264.48567
NCI42,OUT017,2953.38893
FDT04,OUT027,2407.0667399999998
NCU41,OUT045,2653.5126100000007
FDS56,OUT045,4136.34908
NCN42,OUT017,2549.2816199999997
FDK34,OUT046,2844.7969500000004
FDB03,OUT017,4074.096779999999
DRJ25,OUT035,2142.34466
FDT25,OUT027,3409.2954799999998
FDN20,OUT013,2184.9558600000005
FDP09,OUT013,3182.5572899999997
FDM20,OUT019,334.53121000000004
NCG55,OUT046,2117.34387
NCP14,OUT045,1449.5797599999999
NCH06,OUT046,2642.7266499999996
FDV52,OUT013,2459.69823
NCL07,OUT035,1799.55753
DRJ11,OUT027,3806.2454399999997
DRO59,OUT013,2468.68653
FDW15,OUT010,418.9879400000001
NCQ30,OUT035,2180.19539
NCN54,OUT019,283.53093
FDY01,OUT027,3708.2396799999997
FDX39,OUT035,3044.53695
FDH53,OUT027,3046.26803
FDA57,OUT035,2378.4040499999996
NCC07,OUT010,319.35097
FDU28,OUT013,2913.6406700000002
FDK36,OUT010,216.28513000000004
FDR36,OUT018,2256.56265
NCQ17,OUT035,2351.10625
FDS28,OUT019,208.32882000000004
FDE08,OUT045,2463.2602599999996
FDU22,OUT046,1988.7446
FDG41,OUT045,1902.4236299999998
FDO31,OUT010,223.64222000000004
FDM21,OUT019,407.8025
FDU40,OUT017,2905.1850099999997
FDV36,OUT018,1582.97279
FDT10,OUT027,2620.9217
FDX38,OUT045,1219.11309
NCU30,OUT027,4036.04631
NCV06,OUT049,3349.9061199999996
FDT16,OUT035,2698.78701
NCP41,OUT027,2998.4303
FDZ56,OUT017,3121.6032999999998
FDC22,OUT035,2588.66369
FDU10,OUT035,1790.2030399999999
FDS46,OUT045,2277.76838
FDO08,OUT049,2693.89338
NCV42,OUT018,2226.66823
FDP33,OUT035,3981.6171600000002
FDJ12,OUT046,2825.7883600000005
FDH04,OUT045,1655.6115699999998
NCU54,OUT013,3453.8375
FDO36,OUT010,380.07192999999995
FDT37,OUT027,4169.63908
FDD14,OUT010,370.05164
FDA16,OUT013,3215.28136
NCS42,OUT019,254.86824000000001
FDP10,OUT019,373.78012
FDQ28,OUT049,2083.8874200000005
FDK57,OUT010,410.43241
FDK02,OUT013,2400.30887
